url,reply
https://n.news.naver.com/mnews/article/009/0004860420?sid=101,"[
4대 코인거래소 예치금1년새 13배 늘어 9조원



 비트코인이 약 한 달 만에 6000만원대로 올라섰다. 최근 국내외 주가는 하락세를 보였지만 비트코인은 상승세를 타며 탈동조화(디커플링)하는 모양새다. 또 국내 4대 가상화폐 거래소의 원화 예치금이 지난달 말 기준 1년여 만에 13배 늘어난 9조원을 넘어서며 가상화폐 시장이 시중 자금을 빨아들이는 것으로 나타났다.가상화폐 거래소 업비트에 따르면 5일 오전 한때 비트코인 가격은 6001만원을 넘어섰다. 이는 24시간 전보다 2.48% 오른 수준이다. 업비트에서 비트코인 가격(오전 9시 기준)이 6000만원을 넘은 것은 지난달 6일 이후 처음이다. 비트코인 가격은 지난달 6일 이후 하락세를 이어오다가 지난달 말부터 오름세로 전환됐다. 업비트 기준 지난달 30일 5.36%, 이달 1일 9.01%, 4일 2.48% 각각 오르며 6000만원 고지까지 올랐다. 도지코인 등 해외 주요 코인도 뛰었다. 도지코인은 이날 오전 한때 업비트에서 295원을 기록해 24시간 전보다 9.26% 급등했다.전문가들은 금리 인상, 테이퍼링(유동성 공급 축소), 중국 헝다 사태 등이 주식시장에 직접적인 영향을 미치는 반면 코인 시장에는 상대적으로 영향력이 미미한 것으로 분석했다. 최화인 금융감독원 블록체인발전포럼 자문위원은 ""코인이 주식과 부동산의 투자 위험을 회피할 수 있는 투자 포트폴리오로 인식되고 있다""면서 ""비트코인에 대한 장기 투자 수요가 최근 늘어나면서 주식과 디커플링 현상이 자주 나올 것""이라고 말했다. 또 최근 비트코인이 코인 거래소에서 개인 지갑으로 많이 이동되면서 거래소 공급 물량이 줄어든 게 가격을 끌어올린다고 말했다.한편 윤창현 국민의힘 의원실에 따르면 업비트, 빗썸, 코인원, 코빗 등 4대 코인 거래소의 실명계좌 원화 예치금은 지난달 24일 기준 9조2035억4000만원이었다. 이는 지난해 6월(6268억5000만원)에 비해 무려 1368.2%나 늘어난 수준이다.
]"
https://n.news.naver.com/mnews/article/014/0004718025?sid=101,"[
			  [파이낸셜뉴스]   



미국 최대 은행인 JP모간체이스의 제이미 다이먼 회장 겸 최고경영자(CEO)가 2018년 11월 6일(현지시간) 프랑스 파리에서 열린 한 행사에 참석해 웃고 있다. 로이터뉴스1 ""비트코인은 사기""  일부 유화적인 태도로 입장을 바꿨던 미국 최대 은행 JP모간 회장 겸 최고경영자(CEO) 제이미 다이먼이 이번에는 비트코인을 ""바보들의 금""이라고 비아냥거렸다.   4일(이하 현지시간) CNBC에 따르면 다이먼은 최근 대안 언론인 악시오스의 짐 밴더하이에게 ""비트코인에는 내재가치가 없다""면서 ""결국 규제당국이 대대적으로 규제에 나설 것""이라고 말했다.   그는 비트코인이 오랜 기간 계속해서 우리 주변에 머물 것이라면서도 ""중국이 불법화한 것처럼 일부 지역에서는 불법이 될 것이어서 일종의 '바보들의 금'으로 간주하고 있다""고 강조했다.   암호화폐 대장주인 비트코인은 이날 2% 넘게 오르며 4만9000달러 선에 육박했다.   다이먼은 비트코인이 정부 규제를 받아야 한다고 지적했다.   그는 밴더하이에게 ""그래야만 한다""면서 ""돈이라고 부르는 것(비트코인 같은 암호화폐)을 규제하지 않으면서 돈의 움직임이라는 측면에서 은행을 일거수 일투족 규제할 수는 없다""고 강조했다.   다이먼은 이어 ""이를 유가증권으로 부르건, 자산으로 부르건, 또는 그 어떤 것으로 부르건 사람들이 이를 조세회피·인신매매·랜섬웨어 수단으로 사용하는 한 좋건 싫건 규제를 받게 될 것""이라고 말했다.   조 바이든 행정부도 암호화폐 규제를 서두르는 분위기다.   매사추세츠공대(MIT)에서 암호화폐를 강의할 정도로 조예가 깊은 개리 젠슬러를 증권거래위원회(SEC) 위원장으로 앉혀 그 의지를 드러낸 바 있다.   젠슬러 위원장은 줄곧 암호화폐 규제를 위한 규정을 마련하겠다는 게획을 강조해왔다.   일부 금융전문가들도 암호화폐 규제가 미국의 국익에도 도움이 된다고 주장하고 있다.   그러나 암호화폐 지지자들은 규제 강화 움직임에 우려하고 있다.   암호화폐 자체가 법정통화에 대한 당국의 통제와 인위적 조작에 대한 비판에서 출발했기 때문이다. 중앙은행이 마음대로 찍어내는 법정화폐와 달리 비트코인 같은 대부분 암호화폐는 전체 발행 규모가 정해져 있다. 일정한 연산을 풀 때마다 암호화폐가 지급되지만 시간이 갈수록 연산이 복잡해져 보상에 제한이 걸리도록 설계돼 있다.   한편 JP모간은 다이먼 CEO의 비판적 시각에도 불구하고 암호화폐에 가장 먼저 뛰어든 주류 은행 가운데 하나다.   다이먼 스스로도 5월 월스트리트저널(WSJ) 행사에서 ""비트코인엔 관심도 없다. 전혀 흥미가 없다""면서도 ""(JP모간) 고객들이 관심이 있고, 나는 고객들에게 어떻게 하라고 주문하지 않는다""며 자신과 은행의 엇갈린 행보 배경을 설명한 바 있다.   JP모간은 2019년 2월 JPM 코인이라는 자체 암호화폐를 내놨고, 지난해 10월에는 블록체인 프로젝트를 위한 부서를 만들었다.   올 8월에는 자사의 자산운용 프로그램 서비스를 받는 부유층 고객들을 대상으로 암호화폐 펀드 서비스도 제공하기 시작했다.
		]"
https://n.news.naver.com/mnews/article/421/0005636676?sid=104,"[




이 시각 현재 주요 암호화폐 시황 - 코인마켓캡 갈무리(서울=뉴스1) 박형기 기자 = 미국 증권거래위원회(SEC)의 비트코인 상장지수펀드(ETF) 승인이 임박했다는 기대감으로 비트코인이 4만9000달러를 돌파했다.비트코인은 5일 오전 6시 현재(한국시간 기준) 글로벌 코인시황 중계사이트인 코인마켓캡에서 24시간 전보다 0.96% 상승한 4만9081달러를 기록하고 있다. 약 한 시간 전 비트코인은 4만9456달러까지 상승했었다. 비트코인이 상승하고 있는 이유는 미국 SEC가 수주 내 비트코인 ETF를 승인할 것이란 기대감 때문으로 풀이된다. 게리 겐슬러 SEC 위원장은 지난 주 의회 청문회에 참석, 비트코인 ETF에 친화적인 발언을 했다. 그는 ""해당 부서가 비트코인 ETF를 검토를 하고 있으며, 검토 결과에 따라 후속 조치를 취할 것""이라고 밝혔다.이에 따라 전문가들은 비트코인 ETF가 연말까지 비트코인 랠리를 이끌 것이라고 입을 모으고 있다. 비트코인은 이 같은 기대감에 지난 1일 4만7000달러를 돌파한 이후 2일에는 4만8000을 돌파했고, 4일에는 4만9000달러마저 넘어서 5만 달러 돌파를 눈앞에 두고 있다. 비트코인이 5만 달러에 근접한 것은 지난 9월 7일 이후 처음이다.같은 시각 한국의 거래사이트인 업비트에서도 비트코인은 24시간 전보다 1.78% 상승한 5961만2000원에 거래되고 있다.  



이 시각 현재 주요 암호화폐 국내시황 - 업비트 갈무리
]"
https://n.news.naver.com/mnews/article/215/0000988225?sid=004,"[




국내 거래소에서 가상화폐 비트코인 가격이 약 한 달 만에 다시 6천만원대로 올라섰다.가상화폐 거래소 빗썸에 따르면 5일 오전 8시 30분 현재 1비트코인은 6천1만6천원이다. 24시간 전보다 2.66% 올랐다.이 거래소에서 비트코인이 개당 6천만원을 넘은 것은 지난달 7일 이후 이번이 처음이다.빗썸에서 비트코인은 지난달 20일, 21일 연이틀 5%씩 뚝뚝 떨어졌고, 지난달 29일에는 한때 5천만원을 밑돌기까지 했다.하지만 이달 1일 8% 넘게 급등하더니 상승 흐름을 이어오고 있다.다른 거래소인 업비트에서도 비트코인은 이날 오전 8시 20분에 6천만원을 돌파하더니 이 시각 현재 6천만원 초반에서 움직이고 있다.한편 도지코인은 이 시각 빗썸에서 297.8원에 거래 중이다. 24시간 전보다 10.79%나 급등했다.주식시장과 달리 거래소 단위로 거래가 이뤄져 같은 종류의 가상화폐라도 거래소별로 거래 가격이 다소 다르다.(사진=연합뉴스)
]"
https://n.news.naver.com/mnews/article/003/0010750451?sid=101,"[
기사내용 요약암호화폐 시장심리 빠르게 회복 중투자자들 ""10월은 업토버(Uptober)""2013년 이후 10월, 일곱 번 상승 마감가격 급등에 저항선 빠르게 높아져



【서울=뉴시스】[서울=뉴시스] 김제이 기자 = 비트코인이 4분기 강세를 보일 거라는 전망이 잇따라 나오면서 비트코인 '10만달러론'이 실현 가능성에 대한 시장의 관심이 집중되고 있다. 10월에 접어들면서 시장이 빠르게 올라오자 시장심리지수도 전주 대비 두 배가량 개선된 가운데 전문가들은 베어마켓(약세장)에서 벗어났다고 분석했다.4일 코인마켓캡에 따르면 지난 1일 오후 7~8시 사이 비트코인은 4만4000달러 선에서 일시에 가격이 4만7000달러로 상승하며 전날에는 자정 기준 4만8000달러대에서 시초가를 형성했다.지난달 암호화폐 시장은 중국발 리스크로 인해 변동성이 확대되며 투자심리도 크게 위축됐었다. 암호화폐 데이터 조사 업체 얼터너티브(Alternative)에 따르면 지난주 암호화폐 시장의 투자심리를 알려주는 '공포·탐욕 지수'는 27점으로 '두려운(Fear)' 수준을 기록했으나 전날에는 49점(중립적인·Neutral)으로 올라오며 지난달 하락장 시작 전의 상태(74점·탐욕적인)로 향해 가는 중이다.해당 지수는 0으로 갈수록 시장 심리가 극단적 공포에 가까움을 나타내며, 100에 가까울수록 극단적 낙관상태임을 의미한다.시장이 빠르게 개선되자 '비트코인 10만달러론'에 대한 시장 기대감도 높아지고 있다. 앞서 암호화폐 시장 전문가들은 비트코인이 연내 10만달러를 돌파할 것이라는 데에 의견을 모은 바 있다.블룸버그 산하 연구기관인 블룸버그 인텔리전스는 하반기 암호화폐 랠리를 예상하면서 비트코인이 10만달러를 넘어설 것이라고 전망했다. 마이크 맥글런(Mike McGlone) 블룸버그 인텔리전스 상품(commodity) 수석 애널리스트는 ""올해 하반기 암호화폐 시장이 신고가를 달성할 것이라고 본다. 암호화폐 시장은 초기의 돈과 금융의 혁명일 수도 있다""고 언급한 바 있다.아울러 유명 암호화폐 트레이더인 플랜비(PlanB)가 개발한 비트코인 S2F 모델에 따르면 비트코인은 올해 크리스마스까지 10만달러에 도달한다는 예상이다.플랜비는 비트코인에 '스톡 투 플로우'(Stock to Flow, S2F) 모델을 적용한 최초의 비트코인 가격 분석가로 플랜비라는 가명으로 트위터에서 활동 중이다. 그의 팔로워는 약 90만명에 달한다.플랜비는 지난 8~9월 종가를 정확히 예측하며 시장의 신뢰도를 높인 바 있다. 그는 지난 8월 종가로 4만7000달러를 제시했으며 지난달 종가는 4만3000달러를 언급했다. 이번 달 비트코인은 6만3000달러로 거래를 마칠 것으로 예상했다.물론 암호화폐의 변동성이 워낙 크기에 3만달러대의 급락 가능성도 배제하지 않았으나 10월에 접어들면서 비트코인이 강세를 이어가고 있기에 상승장 초입에 돌입했다는 분위기다.통상적으로 암호화폐 시장은 10월을 기점으로 상승장이 시작되고는 해 투자자들은 10월(October)을 '업토버(Uptober)'라고 부르기도 한다. 실제로 비트코인은 2013년 이후 열 번의 10월 중 일곱 번을 상승세로 마감한 바 있다.한편, 이런 축제 분위기 속에서도 상승장이 완전히 시작되지 않았다는 회의적인 시각이 있다. 암호화폐 트레이더 겸 애널리스트인 렉트 캐피털(Rekt Capital)은 ""비트코인은 아직 약세장이 끝났다고 할 수 없을 만큼 크게 내릴 수도 있다""며 경고했다. 그러나 렉트 역시 이후에는 다시 오르며 본격적인 강세장이 펼쳐질 것이라고 덧붙였다．
]"
https://n.news.naver.com/mnews/article/011/0003969417?sid=101,"[
美 ETF 승인 기대감 타고비트코인 6,000만원 회복10월 강세장 '업토버' 효과에인플레 대체 투자처로도 주목5일 오전 6,051만원까지 상승일주일새 이더리움은 17.5%↑



[서울경제] 비트코인 가격이 약 한 달 만에 6,000만 원 선을 회복했다. 미국 증권거래위원회(SEC)가 암호화폐 상장지수펀드(ETF)를 승인할 것이라는 기대감과 대체적으로 매년 10월에는 코인 가격이 상승했다는 분석이 영향을 미친 것으로 풀이된다. 인플레이션 우려에 따른 대체 투자 수단으로의 가치도 부각되고 있다.5일 국내 암호화폐거래소 업비트에 따르면 비트코인은 이날 오전 한때 6,051만 원까지 오르며 지난달 6일(6,084만 원) 이후 처음으로 6,000만 원을 넘어섰다. 해외 거래소인 바이낸스에서도 오후 3시 현재 4만 9,000달러대에 거래되며 5만 달러대에 근접했다. 다른 암호화폐도 상승세를 탔다. 전 세계 암호화폐 시가총액 2위인 이더리움은 410만 원에 손바뀜이 이뤄지며 지난달 29일 349만 원에서 약 일주일 만에 17.5%나 올랐다. 도지코인은 개당 288원에 거래되며 지난달 28일 240원에서 20% 급등했다. 해외 거래소보다 국내에서의 가격이 비싼 정도를 말하는 ‘김치 프리미엄’은 대부분의 암호화폐에서 2%대를 나타냈다.



미국 SEC가 조만간 암호화폐 ETF를 승인할 수 있다는 관측이 가격 상승을 이끌었다는 분석이다. 지난달 30일(현지 시간) 게리 겐슬러 SEC 위원장은 한 콘퍼런스에서 “암호화폐 자체가 아닌 암호화폐의 선물(先物)에 투자하는 ETF라면 투자자 보호가 상당히 이뤄질 수 있다”며 “SEC 담당자의 상장 심사 검토 결과를 기대하고 있다”고 말했다. 제롬 파월 미 연방준비제도(Fed·연준) 의장도 같은 날 미 의회에서 “중국과 비슷하게 디지털 자산 자체를 금지하거나 제약할 계획이 있나”라는 질의에 “그럴 계획이 없다”고 답했다.매년 10월에는 암호화폐 가격이 강세를 보였다는 점도 코인 가격을 끌어올리는 요인으로 파악된다. 이른바 ‘업토버(uptober·올라간다는 ‘업(Up)’과 10월을 뜻하는 ‘옥토버(October)’의 합성어)’ 현상이다. 중국 헝다 사태와 전력난, 전 세계적인 공급 부족에 따른 인플레이션 우려로 세계 증시가 동반 하락하는 가운데 암호화폐는 가격이 오르자 대체 투자처로 주목을 받은 것 아니냐는 해석도 나오고 있다.전망은 엇갈린다. 미 SEC가 암호화폐 ETF를 승인하면 코인의 제도권 편입에도 청신호가 들어오며 신규 투자자들이 유입될 것이라는 관측이 나온다. 반면 암호화폐 전문 외신 코인데스크는 이날 “일부 트레이더들은 각국의 규제가 이어질 수 있어 유의하고 있다”고 전했다. 지난 3일 니혼게이자이신문은 일본의 세무 당국이 여러 개인을 상대로 광범위한 회계감사를 했다고 보도했다. 미 재무부가 이달 말 스테이블코인 리포트를 발행할 것으로 보이는데, 여기에 코인 발행자에게 은행에 준하는 규제를 가할 것을 권고하는 내용이 담길 수도 있다고 코인데스크는 내다봤다.
]"
https://n.news.naver.com/mnews/article/003/0010750730?sid=101,"[




[서울=뉴시스] 김제이 기자 = 비트코인이 상승하며 6000만원 재탈환에 성공했다. 지난 주말 동안 오름세를 보였던 알트코인(얼터너티브 코인, 비트코인을 제외한 나머지 암호화폐)들은 대장코인이 상승하면서 다소 상승세가 멈춘 모습이다.5일 오전 8시34분 현재 국내 대표 암호화폐 거래소 빗썸에서 비트코인은 24시간 전보다 2.64% 오른 6001만1000월을 기록했다. 또 다른 암호화폐 거래소 업비트에서는 2.78% 상승한 6019만8000원을 나타냈다. 코인마켓캡이 집계한 글로벌 평균 시세는 4만9273달러로 24시간 전보다 2.26%, 전주 대비로는 14.56% 오른 수준이다.비트코인을 비롯한 암호화폐는 이달 이후 빠르게 가격을 오르며 지난달 잃었던 가격을 회복 중이다. 시장심리도 빠르게 좋아지면서 직전 상승상 수준을 따라잡고 있다.암호화폐 데이터 조사 업체 얼터너티브(Alternative)에 따르면 이날 암호화폐 시장의 투자심리를 알려주는 '공포·탐욕 지수'는 54점으로 '중립적인(Neutral)' 수준으로 나타났다. 이는 지난주(26점·두려운)보다 18점이나 상승했다.해당 지수는 0으로 갈수록 시장 심리가 극단적 공포에 가까움을 나타내며, 100에 가까울수록 극단적 낙관을 의미한다.코인360을 살펴보면 비트코인은 오르고 있지만 지난 연휴 동안 상승장을 이어갔던 알트코인들은 다소 잠잠한 상태다. 다만, 엑시인피니티, 도지코인, USD코인, 테더 등은 상승 중인 것으로 나타났다. 국내거래소에서 강세를 보이는 시가총액 상위 알트코인은 도지코인과 루나로 나타났다.암호화폐가 갑작스레 상승장을 펼치는 데에는 '10월 강세장'에 대한 기대감으로 시장 투자심리가 개선되면서 매수세가 유입된 것으로 풀이된다. 2013년 이후 비트코인은 10월을 기준으로 7번의 상승장을 기록한 바 있다. 이로 인해 '10월'은 대체로 암호화폐가 강세를 보인다는 인식이 생기면서 랠리를 펼치는 중이다.
]"
https://n.news.naver.com/mnews/article/008/0004652279?sid=101,"[




(홍콩 로이터=뉴스1) 금준혁 기자 = 27일(현지시간) 홍콩에 있는 비트코인과 암호화폐(가상화폐) 광고의 모습. 중국은 지난 24일 모든 암호화폐 거래를 불법으로 규정했다.  (C) 로이터=뉴스1  가상자산(암호화폐) 대장주 비트코인 국내 가격이 6000만원을 돌파했다. 일주일 전까지만 해도 5000만원선이 위협받았지만 미국 당국의 비트코인 ETF 승인 기대감이 커지면서 약 한달만에 6000만원 선을 회복했다.5일 오전 10시8분 기준 국내 최대 가상자산거래소 업비트에서 비트코인은 1개당 6017만원선에 거래되고 있다. 이날 중 최고 6023만2000원까지 치솟았다. 다른 거래소인 빗썸에서도 6000만원 초반대에 거래중이다.같은 시각 글로벌 가상자산 시세사이트 코인마켓캡에서는 비트코인이 4만9295달러로 5만달러를 목전에 뒀다. 중국 당국의 규제 공포를 완전히 떨쳐냈다.오히려 미국 증권거래위원회(SEC)가 비트코인 ETF를 승인할 것이라는 기대감이 커졌다. 미국 대형 은행 뱅크오브아메리카(BoA)가 최근 발간한 가상자산 연구보고서에서 ""가상자산은 사용자가 2억명에 이르고, 2조달러에 이르는 시장으로 무시하기에는 너무 크다""고 밝혔다.BoA는 ""가상자산을 기반으로 하는 디지털자산은 완전히 새로운 자산 클래스를 형성할 수 있다고 믿는다""며 ""비트코인은 9000억달러 가량의 시장가치로 중요하지만 디지털자산 생태계는 훨씬 더 중요하다""고 강조했다. IMF(국제통화기금)는 글로벌 금융 시장에서 가상자산 채택이 늘어나고 있는 추세를 인정했다. 최근 보고서에서 IMF는 ""지난 5월부터 약세 추세 에도 불구하고 가상자산 시장 가치의 극적인 증가가 일어났다""며 ""빠르고 더 저렴한 국경 간 지불을 위한 도구로서 가상자산의 잠재력을 믿는다""고 밝혔다. 이어 ""가상자산 거래 증가로 인한 재정적 안정성 문제에 대응하기 위해 정책 입안자는 가상자산에 대한 글로벌 표준을 구현하고 데이터 격차를 해결해 가상자산 생태계를 모니터링하는 능력을 향상해야 한다""고 권고했다. 전통적인 가상자산 상승기인 10월이 됐다는 점도 긍정적인 영향을 미친 것으로 풀이된다.
]"
https://n.news.naver.com/mnews/article/016/0001894963?sid=104,"[




로버트 기요사키.[로버트 기요사키 트위터][헤럴드경제=민성기 기자] 재테크 분야 베스트셀러인 ‘부자 아빠 가난한 아빠’의 저자인 로버트 기요사키가 10월에 역사적 폭락이 올 것이라고 경고했다.그는 중국 헝다 그룹 사태가 부동산 거품이 터지는 계기가 될 것이라고 전망했다. 지난달 트위터에는 “미국 부동산 시장도 충격을 받을까, 난 그렇다고 본다”며 미국 부동산·주식 시장이 동반 폭락할 것이라 경고했다. 기요사키는 최근 KITCO뉴스와의 인터뷰 등을 통해 이번 폭락은 ""세계 역사에서 가장 큰 것이 될 것""이라고 주장했다.그는 이런 상황에서 각자 자신의 포트폴리오를 보호하기 위해서는 금과 은, 비트코인 같은 자산을 확보해야 한다고 강조했다.기요사키는 금은 화폐처럼 쉽게 찍어낼 수 없고 가치가 글로벌 경제 사건들에 의해 대체로 영향을 받지 않는 것을 강점으로 꼽았다. 금 현물을 투자하는 것도 좋지만 비용이 많이 드는만큼 금 관련 기업들에 투자하는 것도 방법이 될 수 있다고 조언했다.두번째로 제시한 은은 금만큼 가격 상승이 크지는 않지만 인플레이션과 금리상승을 헤지할 수 있다고 설명했다.기요사키는 비트코인도 주류 투자처로 떠오르고 있다며 직접 투자를 하거나 테슬라 등 비트코인과 연관이 높은 기업에 투자를 권했다. 다만 그는 주식시장이 폭락할 경우 금·은·비트코인 역시 하락의 위험에 놓일 수 있다고 경고했다.앞서 기요사키는 지난 6월에도 자신의 트위터에 ""세계 역사에서 가장 큰 붕괴가 다가오고 있다""고 경고한 바 있다.그는 ""시장 붕괴에 대비하기 가장 좋은 시기는 붕괴 직전이고 부자가 되기 가장 좋은 시기는 바로 '붕괴 (진행) 때'""라면서 ""역사상 가장 큰 붕괴가 다가오고 있다. 가능한 더 많은 금, 은, 비트코인을 사라""고 조언했다.기요사키는 재테크 관련 서적으로 1990년대 세계적 베스트셀러였던 『부자 아빠, 가난한 아빠』의 저자다.
]"
https://n.news.naver.com/mnews/article/015/0004612465?sid=101,"[
美 증권당국 ETF 승인 기대에비트코인 한달만에 6000만원 돌파실명계좌 수 전년 대비 6배 늘어미국 증권당국이 비트코인 상장지수펀드(ETF)를 승인할 것이란 기대에 5일 한때 비트코인 가격이 한 달여 만에 6000만원을 넘어서는 등 코인시장이 다시 달아오를 조짐을 보이고 있다. 코인 투자자금도 꾸준히 증가하고 있다.



빗썸에 따르면 이날 낮 12시 기준 비트코인 가격은 전날보다 3.9% 오른 6003만6300원을 기록했다. 이후 소폭 하락해 오후 3시30분 현재 5990만원을 기록 중이다. 비트코인이 6000만원을 넘은 것은 지난달 7일 이후 처음이며 최근 1주일여 만에 18%가량 상승했다.게리 겐슬러 미국 증권거래위원회(SEC) 위원장이 지난주 “SEC 담당자의 비트코인 ETF 상장심사 검토 결과를 기대한다”며 비트코인 ETF에 우호적 반응을 보인 것이 호재로 작용하고 있다는 분석이다.제롬 파월 미국 중앙은행(Fed) 의장이 지난달 30일 “중국처럼 디지털 자산을 금지하거나 제약할 계획이 없다”고 발언한 것도 상승장 요인으로 작용했다. 2013년 이후 비트코인 가격은 매년 10월 상승세를 보였는데 이번에도 ‘업토버(Up+October)’에 대한 기대가 커지고 있다는 평가다.지난 1년간 국내 4대 암호화폐거래소(업비트·빗썸·코인원·코빗)의 원화 예치금은 10배 이상 급증한 것으로 나타났다. 윤창현 국민의힘 의원이 금융감독원으로부터 제출받은 자료에 따르면 지난달 24일 기준 4대 거래소의 총 원화 예치금은 9조2035억원으로 집계됐다. 1년 전인 지난해 9월 예치금(9514억원)의 10배에 달하는 수치다. 업비트의 원화 예치금이 7조1937억원으로 가장 많았고 이어 빗썸(1조5755억원), 코인원(3379억원), 코빗(964억원) 순이었다.암호화폐 투자 활황에 힘입어 시중은행들이 내준 실명확인 계좌도 급증세다. 지난달 24일 기준 실명계좌 수는 733만6812개로 1년 전(108만9849개)에 비해 600% 증가했다. 케이뱅크(업비트)와 농협은행(빗썸·코인원), 신한은행(코빗) 등이 거래소로부터 받은 수수료 수입은 올 2분기 169억700만원으로 1분기(70억5500만원)보다 100% 이상 증가했다.
]"
